;Winner;Turns;Win_rate
0;Bernhard;79;1.0
1;Magdalena;13;0.5
2;Magdalena;26;0.3333333333333333
3;Bernhard;62;0.5
4;Bernhard;27;0.6
5;Magdalena;17;0.5
6;Magdalena;70;0.42857142857142855
7;Magdalena;29;0.375
8;Bernhard;11;0.4444444444444444
9;Magdalena;11;0.4
10;Bernhard;15;0.45454545454545453
11;Magdalena;25;0.4166666666666667
12;Bernhard;13;0.46153846153846156
13;Magdalena;15;0.42857142857142855
14;Bernhard;17;0.4666666666666667
15;Bernhard;38;0.5
16;Bernhard;15;0.5294117647058824
17;Magdalena;47;0.5
18;Magdalena;18;0.47368421052631576
19;Magdalena;125;0.45
20;Bernhard;23;0.47619047619047616
21;Magdalena;89;0.45454545454545453
22;Bernhard;27;0.4782608695652174
23;Magdalena;15;0.4583333333333333
24;Bernhard;19;0.48
25;Magdalena;51;0.46153846153846156
26;Bernhard;63;0.48148148148148145
27;Magdalena;55;0.4642857142857143
28;Magdalena;50;0.4482758620689655
29;Magdalena;23;0.43333333333333335
30;Magdalena;24;0.41935483870967744
31;Magdalena;23;0.40625
32;Magdalena;18;0.3939393939393939
33;Magdalena;45;0.38235294117647056
34;Magdalena;26;0.37142857142857144
35;Magdalena;49;0.3611111111111111
36;Magdalena;16;0.35135135135135137
37;Bernhard;58;0.3684210526315789
38;Bernhard;67;0.38461538461538464
39;Magdalena;67;0.375
40;Bernhard;67;0.3902439024390244
41;Bernhard;14;0.40476190476190477
42;Bernhard;25;0.4186046511627907
43;Magdalena;53;0.4090909090909091
44;Bernhard;25;0.4222222222222222
45;Magdalena;39;0.41304347826086957
46;Bernhard;49;0.425531914893617
47;Magdalena;19;0.4166666666666667
48;Bernhard;43;0.42857142857142855
49;Magdalena;79;0.42
50;Bernhard;47;0.43137254901960786
51;Magdalena;65;0.4230769230769231
52;Bernhard;19;0.4339622641509434
53;Magdalena;71;0.42592592592592593
54;Magdalena;86;0.41818181818181815
55;Magdalena;17;0.4107142857142857
56;Magdalena;46;0.40350877192982454
57;Bernhard;26;0.41379310344827586
58;Bernhard;11;0.423728813559322
59;Magdalena;129;0.4166666666666667
60;Bernhard;27;0.4262295081967213
61;Magdalena;25;0.41935483870967744
62;Bernhard;37;0.42857142857142855
63;Magdalena;45;0.421875
64;Bernhard;29;0.4307692307692308
65;Magdalena;33;0.42424242424242425
66;Bernhard;33;0.43283582089552236
67;Bernhard;48;0.4411764705882353
68;Bernhard;33;0.4492753623188406
69;Bernhard;40;0.45714285714285713
70;Magdalena;34;0.4507042253521127
71;Bernhard;20;0.4583333333333333
72;Bernhard;39;0.4657534246575342
73;Bernhard;18;0.47297297297297297
74;Magdalena;14;0.4666666666666667
75;Bernhard;12;0.47368421052631576
76;Magdalena;14;0.4675324675324675
77;Magdalena;13;0.46153846153846156
78;Magdalena;42;0.45569620253164556
79;Bernhard;52;0.4625
80;Bernhard;17;0.4691358024691358
81;Magdalena;17;0.4634146341463415
82;Bernhard;15;0.46987951807228917
83;Bernhard;24;0.47619047619047616
84;Magdalena;44;0.47058823529411764
85;Bernhard;28;0.47674418604651164
86;Bernhard;67;0.4827586206896552
87;Bernhard;56;0.48863636363636365
88;Bernhard;46;0.4943820224719101
89;Bernhard;48;0.5
90;Bernhard;13;0.5054945054945055
91;Magdalena;65;0.5
92;Magdalena;30;0.4946236559139785
93;Magdalena;57;0.48936170212765956
94;Bernhard;25;0.49473684210526314
95;Bernhard;54;0.5
96;Bernhard;19;0.5051546391752577
97;Magdalena;113;0.5
98;Magdalena;38;0.494949494949495
99;Bernhard;24;0.5
100;Magdalena;56;0.49504950495049505
101;Bernhard;12;0.5
102;Bernhard;15;0.5048543689320388
103;Bernhard;42;0.5096153846153846
104;Bernhard;27;0.5142857142857142
105;Bernhard;22;0.5188679245283019
106;Bernhard;17;0.5233644859813084
107;Bernhard;14;0.5277777777777778
108;Magdalena;14;0.5229357798165137
109;Magdalena;25;0.5181818181818182
110;Bernhard;15;0.5225225225225225
111;Magdalena;31;0.5178571428571429
112;Bernhard;61;0.5221238938053098
113;Bernhard;70;0.5263157894736842
114;Bernhard;47;0.5304347826086957
115;Bernhard;26;0.5344827586206896
116;Bernhard;47;0.5384615384615384
117;Bernhard;48;0.5423728813559322
118;Magdalena;18;0.5378151260504201
119;Magdalena;29;0.5333333333333333
120;Magdalena;52;0.5289256198347108
121;Bernhard;54;0.5327868852459017
122;Magdalena;50;0.5284552845528455
123;Bernhard;40;0.532258064516129
124;Magdalena;46;0.528
125;Magdalena;43;0.5238095238095238
126;Bernhard;91;0.5275590551181102
127;Magdalena;35;0.5234375
128;Bernhard;33;0.5271317829457365
129;Magdalena;45;0.5230769230769231
130;Magdalena;42;0.5190839694656488
131;Bernhard;30;0.5227272727272727
132;Magdalena;26;0.518796992481203
133;Magdalena;11;0.5149253731343284
134;Magdalena;18;0.5111111111111111
135;Magdalena;25;0.5073529411764706
136;Bernhard;53;0.5109489051094891
137;Bernhard;26;0.5144927536231884
138;Magdalena;30;0.5107913669064749
139;Bernhard;42;0.5142857142857142
140;Bernhard;77;0.5177304964539007
141;Magdalena;61;0.5140845070422535
142;Magdalena;30;0.5104895104895105
143;Magdalena;28;0.5069444444444444
144;Bernhard;67;0.5103448275862069
145;Magdalena;13;0.5068493150684932
146;Magdalena;24;0.5034013605442177
147;Bernhard;22;0.5067567567567568
148;Magdalena;22;0.5033557046979866
149;Magdalena;15;0.5
150;Magdalena;62;0.4966887417218543
151;Bernhard;50;0.5
152;Bernhard;59;0.5032679738562091
153;Magdalena;77;0.5
154;Bernhard;59;0.5032258064516129
155;Bernhard;62;0.5064102564102564
156;Magdalena;40;0.5031847133757962
157;Magdalena;43;0.5
158;Magdalena;34;0.4968553459119497
159;Bernhard;16;0.5
160;Magdalena;30;0.4968944099378882
161;Bernhard;44;0.5
162;Bernhard;39;0.5030674846625767
163;Bernhard;38;0.5060975609756098
164;Bernhard;17;0.509090909090909
165;Bernhard;44;0.5120481927710844
166;Bernhard;95;0.5149700598802395
167;Bernhard;16;0.5178571428571429
168;Magdalena;20;0.514792899408284
169;Bernhard;56;0.5176470588235295
170;Magdalena;12;0.5146198830409356
171;Bernhard;92;0.5174418604651163
172;Magdalena;36;0.5144508670520231
173;Magdalena;79;0.5114942528735632
174;Bernhard;25;0.5142857142857142
175;Bernhard;38;0.5170454545454546
176;Magdalena;32;0.5141242937853108
177;Bernhard;22;0.5168539325842697
178;Magdalena;48;0.5139664804469274
179;Bernhard;104;0.5166666666666667
180;Magdalena;102;0.5138121546961326
181;Magdalena;75;0.510989010989011
182;Bernhard;17;0.5136612021857924
183;Bernhard;24;0.5163043478260869
184;Bernhard;49;0.518918918918919
185;Magdalena;49;0.5161290322580645
186;Bernhard;37;0.5187165775401069
187;Magdalena;51;0.5159574468085106
188;Bernhard;25;0.5185185185185185
189;Bernhard;98;0.5210526315789473
190;Magdalena;14;0.518324607329843
191;Magdalena;19;0.515625
192;Bernhard;55;0.5181347150259067
193;Magdalena;95;0.5154639175257731
194;Bernhard;71;0.517948717948718
195;Bernhard;32;0.5204081632653061
196;Magdalena;30;0.5177664974619289
197;Bernhard;40;0.5202020202020202
198;Magdalena;44;0.5175879396984925
199;Magdalena;15;0.515
200;Bernhard;69;0.5174129353233831
201;Bernhard;34;0.5198019801980198
202;Bernhard;33;0.5221674876847291
203;Bernhard;30;0.5245098039215687
204;Bernhard;39;0.526829268292683
205;Bernhard;22;0.529126213592233
206;Bernhard;21;0.5314009661835749
207;Bernhard;26;0.5336538461538461
208;Magdalena;24;0.5311004784688995
209;Bernhard;28;0.5333333333333333
210;Bernhard;51;0.5355450236966824
211;Bernhard;64;0.5377358490566038
212;Magdalena;30;0.5352112676056338
213;Bernhard;56;0.5373831775700935
214;Magdalena;14;0.5348837209302325
215;Magdalena;29;0.5324074074074074
216;Bernhard;51;0.5345622119815668
217;Bernhard;26;0.536697247706422
218;Bernhard;21;0.5388127853881278
219;Bernhard;60;0.5409090909090909
220;Bernhard;13;0.5429864253393665
221;Bernhard;34;0.545045045045045
222;Bernhard;17;0.547085201793722
223;Magdalena;35;0.5446428571428571
224;Bernhard;15;0.5466666666666666
225;Bernhard;42;0.5486725663716814
226;Bernhard;15;0.5506607929515418
227;Bernhard;42;0.5526315789473685
228;Bernhard;259;0.5545851528384279
229;Bernhard;84;0.5565217391304348
230;Magdalena;102;0.5541125541125541
231;Magdalena;39;0.5517241379310345
232;Bernhard;27;0.5536480686695279
233;Bernhard;54;0.5555555555555556
234;Magdalena;16;0.5531914893617021
235;Magdalena;33;0.5508474576271186
236;Bernhard;45;0.5527426160337553
237;Magdalena;27;0.5504201680672269
238;Magdalena;68;0.5481171548117155
239;Bernhard;12;0.55
240;Magdalena;108;0.5477178423236515
241;Magdalena;21;0.5454545454545454
242;Magdalena;42;0.5432098765432098
243;Magdalena;15;0.5409836065573771
244;Magdalena;76;0.5387755102040817
245;Magdalena;35;0.5365853658536586
246;Bernhard;15;0.5384615384615384
247;Bernhard;18;0.5403225806451613
248;Bernhard;43;0.5421686746987951
249;Bernhard;16;0.544
250;Magdalena;50;0.5418326693227091
251;Magdalena;53;0.5396825396825397
252;Bernhard;13;0.541501976284585
253;Magdalena;35;0.5393700787401575
254;Magdalena;28;0.5372549019607843
255;Magdalena;31;0.53515625
256;Bernhard;55;0.5369649805447471
257;Bernhard;22;0.5387596899224806
258;Magdalena;12;0.5366795366795367
259;Bernhard;18;0.5384615384615384
260;Magdalena;102;0.5363984674329502
261;Bernhard;22;0.5381679389312977
262;Bernhard;67;0.5399239543726235
263;Magdalena;93;0.5378787878787878
264;Bernhard;41;0.539622641509434
265;Magdalena;35;0.5375939849624061
266;Bernhard;21;0.5393258426966292
267;Bernhard;40;0.5410447761194029
268;Magdalena;36;0.5390334572490706
269;Bernhard;28;0.5407407407407407
270;Magdalena;64;0.5387453874538746
271;Bernhard;42;0.5404411764705882
272;Magdalena;40;0.5384615384615384
273;Bernhard;16;0.5401459854014599
274;Magdalena;132;0.5381818181818182
275;Bernhard;110;0.5398550724637681
276;Magdalena;12;0.5379061371841155
277;Bernhard;28;0.539568345323741
278;Magdalena;32;0.5376344086021505
279;Bernhard;54;0.5392857142857143
280;Bernhard;17;0.5409252669039146
281;Magdalena;67;0.5390070921985816
282;Magdalena;38;0.5371024734982333
283;Magdalena;33;0.5352112676056338
284;Bernhard;55;0.5368421052631579
285;Magdalena;13;0.534965034965035
286;Magdalena;34;0.5331010452961672
287;Bernhard;22;0.5347222222222222
288;Bernhard;21;0.5363321799307958
289;Bernhard;16;0.5379310344827586
290;Magdalena;22;0.5360824742268041
291;Bernhard;28;0.5376712328767124
292;Magdalena;36;0.5358361774744027
293;Bernhard;68;0.5374149659863946
294;Bernhard;29;0.5389830508474577
295;Magdalena;31;0.5371621621621622
296;Bernhard;53;0.5387205387205387
297;Bernhard;26;0.540268456375839
298;Magdalena;20;0.5384615384615384
299;Bernhard;100;0.54
300;Magdalena;20;0.5382059800664452
301;Magdalena;35;0.5364238410596026
302;Bernhard;47;0.5379537953795379
303;Magdalena;23;0.5361842105263158
304;Bernhard;41;0.5377049180327869
305;Bernhard;114;0.5392156862745098
306;Bernhard;33;0.5407166123778502
307;Bernhard;14;0.5422077922077922
308;Magdalena;14;0.540453074433657
309;Magdalena;27;0.5387096774193548
310;Bernhard;43;0.5401929260450161
311;Magdalena;45;0.5384615384615384
312;Magdalena;58;0.536741214057508
313;Bernhard;64;0.5382165605095541
314;Magdalena;30;0.5365079365079365
315;Magdalena;39;0.5348101265822784
316;Magdalena;44;0.5331230283911672
317;Magdalena;21;0.5314465408805031
318;Bernhard;17;0.5329153605015674
319;Magdalena;39;0.53125
320;Magdalena;20;0.5295950155763239
321;Magdalena;71;0.5279503105590062
322;Magdalena;92;0.5263157894736842
323;Magdalena;19;0.5246913580246914
324;Magdalena;12;0.5230769230769231
325;Bernhard;30;0.5245398773006135
326;Magdalena;48;0.5229357798165137
327;Bernhard;16;0.524390243902439
328;Bernhard;13;0.5258358662613982
329;Bernhard;14;0.5272727272727272
330;Magdalena;14;0.525679758308157
331;Magdalena;55;0.5240963855421686
332;Magdalena;42;0.5225225225225225
333;Magdalena;99;0.5209580838323353
334;Bernhard;13;0.5223880597014925
335;Bernhard;44;0.5238095238095238
336;Bernhard;31;0.5252225519287834
337;Magdalena;49;0.5236686390532544
338;Bernhard;13;0.5250737463126843
339;Bernhard;26;0.5264705882352941
340;Bernhard;61;0.5278592375366569
341;Bernhard;44;0.5292397660818714
342;Magdalena;58;0.5276967930029155
343;Bernhard;94;0.5290697674418605
344;Bernhard;47;0.5304347826086957
345;Magdalena;35;0.5289017341040463
346;Bernhard;181;0.5302593659942363
347;Magdalena;29;0.5287356321839081
348;Magdalena;20;0.5272206303724928
349;Magdalena;13;0.5257142857142857
350;Bernhard;45;0.5270655270655271
351;Magdalena;21;0.5255681818181818
352;Magdalena;138;0.5240793201133145
353;Magdalena;13;0.5225988700564972
354;Magdalena;30;0.5211267605633803
355;Magdalena;13;0.5196629213483146
356;Bernhard;21;0.5210084033613446
357;Bernhard;118;0.5223463687150838
358;Bernhard;39;0.5236768802228412
359;Magdalena;67;0.5222222222222223
360;Bernhard;13;0.5235457063711911
361;Magdalena;39;0.5220994475138122
362;Magdalena;54;0.5206611570247934
363;Bernhard;58;0.521978021978022
364;Magdalena;30;0.5205479452054794
365;Bernhard;52;0.5218579234972678
366;Bernhard;51;0.5231607629427792
367;Magdalena;11;0.5217391304347826
368;Magdalena;80;0.5203252032520326
369;Bernhard;32;0.5216216216216216
370;Bernhard;43;0.522911051212938
371;Bernhard;44;0.5241935483870968
372;Bernhard;49;0.5254691689008043
373;Bernhard;38;0.5267379679144385
374;Magdalena;26;0.5253333333333333
375;Bernhard;105;0.526595744680851
376;Bernhard;51;0.5278514588859416
377;Magdalena;37;0.5264550264550265
378;Magdalena;28;0.525065963060686
379;Magdalena;29;0.5236842105263158
380;Bernhard;21;0.5249343832020997
381;Bernhard;50;0.5261780104712042
382;Bernhard;23;0.5274151436031331
383;Magdalena;21;0.5260416666666666
384;Magdalena;62;0.5246753246753246
385;Bernhard;24;0.5259067357512953
386;Bernhard;21;0.5271317829457365
387;Magdalena;21;0.5257731958762887
388;Magdalena;28;0.5244215938303342
389;Magdalena;17;0.5230769230769231
390;Bernhard;23;0.5242966751918159
391;Magdalena;63;0.5229591836734694
392;Bernhard;49;0.5241730279898219
393;Magdalena;31;0.5228426395939086
394;Magdalena;26;0.5215189873417722
395;Magdalena;41;0.5202020202020202
396;Magdalena;30;0.5188916876574308
397;Magdalena;19;0.5175879396984925
398;Magdalena;52;0.5162907268170426
399;Magdalena;35;0.515
400;Magdalena;34;0.513715710723192
401;Bernhard;18;0.5149253731343284
402;Bernhard;113;0.5161290322580645
403;Bernhard;26;0.5173267326732673
404;Magdalena;46;0.5160493827160494
405;Magdalena;23;0.5147783251231527
406;Bernhard;31;0.515970515970516
407;Bernhard;14;0.5171568627450981
408;Magdalena;24;0.5158924205378973
409;Bernhard;82;0.5170731707317073
410;Magdalena;26;0.5158150851581509
411;Bernhard;46;0.5169902912621359
412;Bernhard;45;0.5181598062953995
413;Magdalena;29;0.5169082125603864
414;Bernhard;21;0.5180722891566265
415;Bernhard;18;0.5192307692307693
416;Magdalena;40;0.5179856115107914
417;Bernhard;32;0.5191387559808612
418;Magdalena;22;0.5178997613365155
419;Bernhard;26;0.5190476190476191
420;Magdalena;120;0.517814726840855
421;Magdalena;17;0.5165876777251185
422;Bernhard;13;0.5177304964539007
423;Magdalena;13;0.5165094339622641
424;Bernhard;29;0.5176470588235295
425;Bernhard;28;0.5187793427230047
426;Bernhard;53;0.5199063231850117
427;Magdalena;39;0.5186915887850467
428;Bernhard;41;0.5198135198135199
429;Magdalena;75;0.5186046511627908
430;Bernhard;59;0.5197215777262181
431;Bernhard;16;0.5208333333333334
432;Bernhard;45;0.5219399538106235
433;Magdalena;83;0.5207373271889401
434;Bernhard;37;0.5218390804597701
435;Magdalena;21;0.5206422018348624
436;Bernhard;43;0.5217391304347826
437;Bernhard;18;0.5228310502283106
438;Magdalena;64;0.5216400911161732
439;Bernhard;26;0.5227272727272727
440;Bernhard;21;0.5238095238095238
441;Magdalena;37;0.5226244343891403
442;Bernhard;87;0.5237020316027088
443;Magdalena;13;0.5225225225225225
444;Magdalena;28;0.5213483146067416
445;Bernhard;14;0.5224215246636771
446;Bernhard;25;0.5234899328859061
447;Magdalena;23;0.5223214285714286
448;Bernhard;75;0.5233853006681515
449;Magdalena;17;0.5222222222222223
450;Magdalena;30;0.5210643015521065
451;Bernhard;12;0.5221238938053098
452;Bernhard;51;0.5231788079470199
453;Bernhard;30;0.5242290748898678
454;Magdalena;32;0.5230769230769231
455;Bernhard;30;0.5241228070175439
456;Bernhard;37;0.5251641137855579
457;Bernhard;72;0.5262008733624454
458;Bernhard;21;0.5272331154684096
459;Magdalena;33;0.5260869565217391
460;Bernhard;27;0.527114967462039
461;Magdalena;31;0.525974025974026
462;Bernhard;69;0.5269978401727862
463;Bernhard;66;0.5280172413793104
464;Bernhard;29;0.5290322580645161
465;Magdalena;67;0.5278969957081545
466;Magdalena;62;0.5267665952890792
467;Bernhard;42;0.5277777777777778
468;Bernhard;17;0.5287846481876333
469;Bernhard;24;0.5297872340425532
470;Bernhard;33;0.5307855626326964
471;Bernhard;40;0.5317796610169492
472;Magdalena;46;0.5306553911205074
473;Bernhard;27;0.5316455696202531
474;Magdalena;25;0.5305263157894737
475;Magdalena;65;0.5294117647058824
476;Bernhard;33;0.5303983228511531
477;Bernhard;18;0.5313807531380753
478;Magdalena;12;0.5302713987473904
479;Bernhard;18;0.53125
480;Bernhard;49;0.5322245322245323
481;Magdalena;59;0.5311203319502075
482;Bernhard;23;0.5320910973084886
483;Magdalena;19;0.53099173553719
484;Magdalena;34;0.5298969072164949
485;Magdalena;23;0.5288065843621399
486;Magdalena;40;0.5277207392197125
487;Bernhard;32;0.5286885245901639
488;Bernhard;11;0.5296523517382413
489;Bernhard;40;0.5306122448979592
490;Bernhard;55;0.5315682281059063
491;Bernhard;52;0.532520325203252
492;Bernhard;15;0.5334685598377282
493;Magdalena;85;0.5323886639676113
494;Magdalena;12;0.5313131313131313
495;Magdalena;37;0.530241935483871
496;Magdalena;30;0.5291750503018109
497;Bernhard;24;0.5301204819277109
498;Bernhard;15;0.531062124248497
499;Magdalena;9;0.53
500;Bernhard;11;0.530938123752495
501;Bernhard;76;0.5318725099601593
502;Bernhard;35;0.532803180914513
503;Magdalena;17;0.5317460317460317
504;Magdalena;38;0.5306930693069307
505;Magdalena;33;0.5296442687747036
506;Bernhard;43;0.5305719921104537
507;Magdalena;41;0.5295275590551181
508;Magdalena;48;0.5284872298624754
509;Magdalena;53;0.5274509803921569
510;Bernhard;67;0.5283757338551859
511;Bernhard;82;0.529296875
512;Magdalena;44;0.5282651072124757
513;Magdalena;51;0.5272373540856031
514;Magdalena;24;0.5262135922330097
515;Bernhard;50;0.5271317829457365
516;Bernhard;73;0.528046421663443
517;Magdalena;15;0.527027027027027
518;Bernhard;23;0.5279383429672447
519;Bernhard;28;0.5288461538461539
520;Magdalena;48;0.527831094049904
521;Magdalena;21;0.5268199233716475
522;Bernhard;17;0.5277246653919694
523;Bernhard;38;0.5286259541984732
524;Magdalena;22;0.5276190476190477
525;Magdalena;17;0.526615969581749
526;Magdalena;18;0.5256166982922201
527;Magdalena;29;0.5246212121212122
528;Magdalena;56;0.5236294896030246
529;Bernhard;14;0.5245283018867924
530;Magdalena;46;0.5235404896421846
531;Bernhard;40;0.5244360902255639
532;Bernhard;43;0.525328330206379
533;Bernhard;48;0.5262172284644194
534;Bernhard;59;0.5271028037383177
535;Magdalena;23;0.5261194029850746
536;Magdalena;76;0.5251396648044693
537;Bernhard;8;0.5260223048327137
538;Bernhard;41;0.5269016697588126
539;Bernhard;24;0.5277777777777778
540;Bernhard;81;0.5286506469500925
541;Bernhard;20;0.5295202952029521
542;Bernhard;57;0.5303867403314917
543;Bernhard;26;0.53125
544;Magdalena;112;0.5302752293577981
545;Bernhard;52;0.5311355311355311
546;Magdalena;78;0.5301645338208409
547;Magdalena;63;0.5291970802919708
548;Magdalena;66;0.5282331511839709
549;Magdalena;41;0.5272727272727272
550;Magdalena;100;0.5263157894736842
551;Bernhard;88;0.5271739130434783
552;Magdalena;22;0.5262206148282098
553;Bernhard;44;0.5270758122743683
554;Magdalena;54;0.5261261261261261
555;Magdalena;31;0.5251798561151079
556;Bernhard;25;0.526032315978456
557;Magdalena;23;0.525089605734767
558;Bernhard;21;0.5259391771019678
559;Magdalena;33;0.525
560;Magdalena;36;0.5240641711229946
561;Bernhard;16;0.5249110320284698
562;Magdalena;58;0.5239786856127886
563;Bernhard;22;0.524822695035461
564;Bernhard;69;0.5256637168141592
565;Magdalena;103;0.5247349823321554
566;Bernhard;11;0.5255731922398589
567;Magdalena;21;0.5246478873239436
568;Magdalena;36;0.523725834797891
569;Magdalena;55;0.5228070175438596
570;Magdalena;10;0.521891418563923
571;Magdalena;23;0.5209790209790209
572;Bernhard;13;0.5218150087260035
573;Magdalena;49;0.5209059233449478
574;Bernhard;41;0.5217391304347826
575;Magdalena;41;0.5208333333333334
576;Bernhard;21;0.5216637781629117
577;Magdalena;83;0.5207612456747405
578;Magdalena;14;0.5198618307426598
579;Magdalena;37;0.5189655172413793
580;Bernhard;79;0.5197934595524957
581;Bernhard;22;0.520618556701031
582;Magdalena;20;0.5197255574614065
583;Bernhard;28;0.5205479452054794
584;Bernhard;87;0.5213675213675214
585;Bernhard;24;0.5221843003412969
586;Magdalena;16;0.5212947189097104
587;Bernhard;26;0.5221088435374149
588;Bernhard;11;0.5229202037351444
589;Magdalena;119;0.5220338983050847
590;Bernhard;35;0.5228426395939086
591;Magdalena;13;0.5219594594594594
592;Magdalena;30;0.521079258010118
593;Magdalena;29;0.5202020202020202
594;Bernhard;21;0.5210084033613446
595;Magdalena;19;0.5201342281879194
596;Bernhard;27;0.5209380234505863
597;Bernhard;92;0.5217391304347826
598;Magdalena;42;0.5208681135225376
599;Magdalena;23;0.52
600;Bernhard;17;0.5207986688851913
601;Bernhard;34;0.521594684385382
602;Bernhard;143;0.5223880597014925
603;Bernhard;16;0.5231788079470199
604;Bernhard;53;0.5239669421487604
605;Magdalena;45;0.523102310231023
606;Magdalena;50;0.5222405271828665
607;Bernhard;34;0.5230263157894737
608;Magdalena;20;0.5221674876847291
609;Bernhard;34;0.5229508196721312
610;Bernhard;21;0.5237315875613748
611;Bernhard;68;0.5245098039215687
612;Magdalena;18;0.5236541598694943
613;Bernhard;42;0.5244299674267101
614;Magdalena;54;0.5235772357723577
615;Magdalena;41;0.5227272727272727
616;Magdalena;52;0.5218800648298217
617;Bernhard;14;0.5226537216828478
618;Magdalena;40;0.5218093699515347
619;Magdalena;77;0.5209677419354839
620;Bernhard;37;0.5217391304347826
621;Magdalena;21;0.5209003215434084
622;Bernhard;17;0.521669341894061
623;Bernhard;66;0.5224358974358975
624;Bernhard;21;0.5232
625;Magdalena;41;0.5223642172523961
626;Bernhard;71;0.5231259968102073
627;Bernhard;24;0.5238853503184714
628;Magdalena;58;0.5230524642289348
629;Magdalena;69;0.5222222222222223
630;Bernhard;21;0.5229793977812995
631;Bernhard;24;0.5237341772151899
632;Magdalena;34;0.5229067930489731
633;Magdalena;67;0.5220820189274448
634;Bernhard;29;0.5228346456692914
635;Bernhard;38;0.5235849056603774
636;Magdalena;46;0.5227629513343799
637;Magdalena;39;0.5219435736677116
638;Bernhard;53;0.5226917057902973
639;Magdalena;45;0.521875
640;Magdalena;32;0.5210608424336973
641;Magdalena;37;0.5202492211838006
642;Bernhard;35;0.52099533437014
643;Magdalena;57;0.5201863354037267
644;Bernhard;55;0.5209302325581395
645;Magdalena;19;0.5201238390092879
646;Magdalena;54;0.5193199381761978
647;Magdalena;43;0.5185185185185185
648;Magdalena;22;0.5177195685670262
649;Magdalena;73;0.5169230769230769
650;Magdalena;14;0.5161290322580645
651;Bernhard;30;0.5168711656441718
652;Magdalena;20;0.5160796324655437
653;Bernhard;22;0.5168195718654435
654;Bernhard;23;0.517557251908397
655;Bernhard;40;0.5182926829268293
656;Magdalena;47;0.517503805175038
657;Bernhard;52;0.5182370820668692
658;Bernhard;17;0.5189681335356601
659;Bernhard;64;0.5196969696969697
660;Magdalena;18;0.518910741301059
661;Magdalena;23;0.5181268882175226
662;Magdalena;64;0.5173453996983409
663;Bernhard;48;0.5180722891566265
664;Magdalena;54;0.5172932330827068
665;Bernhard;56;0.5180180180180181
666;Magdalena;52;0.5172413793103449
667;Magdalena;13;0.5164670658682635
668;Magdalena;32;0.515695067264574
669;Bernhard;64;0.5164179104477612
670;Bernhard;23;0.5171385991058122
671;Bernhard;22;0.5178571428571429
672;Magdalena;76;0.5170876671619614
673;Bernhard;68;0.5178041543026706
674;Bernhard;57;0.5185185185185185
675;Bernhard;26;0.5192307692307693
676;Magdalena;22;0.518463810930576
677;Bernhard;22;0.5191740412979351
678;Magdalena;38;0.5184094256259205
679;Magdalena;19;0.5176470588235295
680;Bernhard;19;0.5183553597650514
681;Magdalena;33;0.5175953079178885
682;Magdalena;24;0.5168374816983895
683;Bernhard;24;0.5175438596491229
684;Magdalena;28;0.5167883211678832
685;Bernhard;82;0.5174927113702624
686;Magdalena;44;0.5167394468704513
687;Magdalena;27;0.5159883720930233
688;Magdalena;14;0.5152394775036284
689;Bernhard;22;0.5159420289855072
690;Bernhard;33;0.516642547033285
691;Magdalena;33;0.5158959537572254
692;Magdalena;38;0.5151515151515151
693;Magdalena;49;0.5144092219020173
694;Bernhard;29;0.5151079136690647
695;Magdalena;79;0.514367816091954
696;Bernhard;95;0.5150645624103299
697;Bernhard;26;0.5157593123209169
698;Magdalena;20;0.5150214592274678
699;Magdalena;29;0.5142857142857142
700;Bernhard;39;0.514978601997147
701;Magdalena;11;0.5142450142450142
702;Bernhard;33;0.5149359886201992
703;Magdalena;15;0.5142045454545454
704;Magdalena;46;0.5134751773049645
705;Bernhard;136;0.5141643059490085
706;Bernhard;19;0.5148514851485149
707;Bernhard;24;0.5155367231638418
708;Magdalena;38;0.5148095909732017
709;Bernhard;16;0.5154929577464789
710;Bernhard;33;0.5161744022503516
711;Magdalena;23;0.5154494382022472
712;Bernhard;19;0.5161290322580645
713;Bernhard;20;0.5168067226890757
714;Bernhard;35;0.5174825174825175
715;Magdalena;63;0.5167597765363129
716;Magdalena;34;0.5160390516039052
717;Bernhard;26;0.5167130919220055
718;Bernhard;19;0.5173852573018081
719;Magdalena;31;0.5166666666666667
720;Magdalena;16;0.5159500693481276
721;Magdalena;33;0.5152354570637119
722;Bernhard;57;0.5159059474412172
723;Bernhard;12;0.5165745856353591
724;Bernhard;25;0.5172413793103449
725;Bernhard;36;0.5179063360881543
726;Bernhard;43;0.5185694635488308
727;Bernhard;42;0.5192307692307693
728;Bernhard;19;0.5198902606310014
729;Bernhard;52;0.5205479452054794
730;Bernhard;29;0.521203830369357
731;Bernhard;40;0.5218579234972678
732;Bernhard;45;0.5225102319236017
733;Bernhard;28;0.5231607629427792
734;Bernhard;69;0.5238095238095238
735;Bernhard;38;0.5244565217391305
736;Magdalena;18;0.5237449118046132
737;Magdalena;15;0.5230352303523035
738;Bernhard;33;0.523680649526387
739;Magdalena;25;0.522972972972973
740;Magdalena;20;0.5222672064777328
741;Bernhard;38;0.522911051212938
742;Bernhard;49;0.5235531628532974
743;Magdalena;23;0.5228494623655914
744;Magdalena;16;0.5221476510067115
745;Bernhard;14;0.5227882037533512
746;Bernhard;29;0.5234270414993306
747;Bernhard;36;0.5240641711229946
748;Bernhard;39;0.5246995994659546
749;Magdalena;61;0.524
750;Magdalena;28;0.5233022636484687
